label,err_male_pyw,err_female_pyw,ratio_fm_pyw,err_male_unw,err_female_unw,ratio_fm_unw
baseline_cap2_b.1.5,0.9150491228729201,0.8323825136121767,0.9096588290241726,0.723281764679926,0.7182616050576356,0.9930591923266419
cap4Gy,0.7701452602519494,0.9995003438310391,1.297807563606971,0.6200741617836426,0.896251635819021,1.4453942625845821
bands_hi1Gy,0.9442517902076162,1.17938379962853,1.2490140996917933,0.8547914747145489,1.1131116237680463,1.3022025332432818
bands_low.05,0.9003614579288074,0.8341251000965819,0.9264335925878083,0.7139768687881549,0.7240306409400565,1.0140813695672888
